movieId,movie_n_ratings,movie_avg_rating,bayesian_score
106839,57,3.3421052,3.4289996534864478
106841,276,3.4927535,3.4981685182068247
106848,8,2.0,3.317292575178475
106852,14,3.5714285,3.5375463888049126
106863,12,3.3333333,3.4903704581722135
106868,12,2.875,3.4016607961347027
106870,44,2.5681818,3.078754962758815
106877,5,2.8,3.461872165853327
106879,8,2.0625,3.325913264833648
106881,10,3.2,3.473382830619812
106883,23,2.2826087,3.1356571308554035
106889,129,3.9534883,3.8346534441303275
106892,16,3.65625,3.559135899399266
106895,10,3.0,3.440049489339193
106906,7,2.5,3.401806480006168
106916,2187,3.6008232,3.5991967943666445
106918,1519,3.674786,3.6701102876754383
106920,4537,3.8765705,3.8727715632898345
106927,12,3.125,3.4500478929088962
106967,7,3.4285715,3.5158415719082483
106983,81,3.648148,3.602312688609116
106986,7,3.357143,3.5070696462664688
106998,5,3.4,3.516417633403431
107000,11,4.0454545,3.6213601456313835
107002,8,3.375,3.5069477475922683
107004,14,2.75,3.357858896255493
107022,5,2.3,3.4164176203987817
107024,26,3.5769231,3.5447759314587244
107028,7,3.2142856,3.4895257657034353
107042,21,3.6904762,3.5760981566469434
107052,30,3.4,3.4800371527671814
107061,5,2.9,3.4709630879488858
107069,665,3.6300752,3.622941242231356
107081,18,3.7222223,3.5794554598191204
107083,24,3.5,3.5189590454101562
107085,7,3.2142856,3.4895257657034353
107102,7,3.0,3.4632099887780976
107117,34,3.4117646,3.480987696420579
107130,41,3.902439,3.6967359689565806
107137,27,3.0185184,3.3493891877013366
107141,852,3.6619718,3.654548724316176
107159,13,3.6153846,3.546078871166895
107185,6,3.0833333,3.480410158634186
107188,6,3.0,3.471481595720564
107196,48,3.5729167,3.5500303385209064
107215,5,2.9,3.4709630879488858
107274,12,3.2916667,3.482305972806869
107302,6,1.9166666,3.3554101628916606
107304,16,3.625,3.5515601418235083
107306,14,3.392857,3.498483881354332
107309,10,3.6,3.5400494734446206
107314,179,2.9106145,3.0454277867313033
107334,20,3.575,3.541471004486084
107348,758,2.9815304,3.0153502892739703
107350,7,3.7142856,3.5509292744753655
107352,12,2.9166667,3.4097253276455786
107354,12,3.0833333,3.44198336139802
107357,8,2.875,3.437982230350889
107359,13,2.9615386,3.4111582627372137
107361,10,3.25,3.4817161560058594
107368,16,3.125,3.430348020611387
107380,12,3.4166667,3.5064995211939656
107382,5,3.6,3.5345994342457163
107400,9,3.5,3.523779141700874
107406,1719,3.4682956,3.4699847718428054
107408,24,3.6875,3.579769856220967
107410,52,3.8173077,3.6755193168041753
107412,51,4.107843,3.8208213702286824
107426,12,3.1666667,3.458112424419772
107436,55,3.090909,3.2990758532569524
107445,10,3.2,3.473382830619812
107447,27,2.851852,3.290947684993992
107462,19,3.0,3.3826517298601675
107477,12,4.0,3.6194027316185737
107501,6,2.25,3.3911244528634206
107516,6,2.25,3.3911244528634206
107537,13,3.1538463,3.4508408062041753
107539,12,3.125,3.4500478929088962
107541,22,2.9318182,3.345874594317542
107557,16,2.3125,3.2333783236416904
107563,21,3.4047618,3.491591084171349
107565,46,3.4565217,3.493780935804049
107614,7,2.5714285,3.410578405647947
107630,18,2.6944444,3.307396601228153
107649,53,3.6037736,3.5670191246329
107653,24,3.5208333,3.5257157763919316
107658,9,3.1111112,3.4644571158845547
107662,5,3.6,3.5345994342457163
107671,5,3.0,3.4800539883700283
107673,6,3.0,3.471481595720564
107675,11,3.6363637,3.547589681187614
107682,5,2.4,3.4255085424943403
107684,16,2.03125,3.165196505459872
107692,8,2.875,3.437982230350889
107700,12,3.4583333,3.5145640065593104
107702,94,3.037234,3.2076595260037317
107704,14,0.5714286,2.8812964018434286
107707,32,3.296875,3.437841089760385
107710,5,3.8,3.552781256762418
107723,14,3.107143,3.4359839111566544
107725,9,4.111111,3.6169994887659107
107737,24,2.8125,3.2959860724371834
107740,6,2.5,3.417910167149135
107747,5,2.1,3.39823579788208
107756,40,2.85,3.226699617173937
107758,7,2.0,3.340402971234238
107769,82,2.4695122,2.8704770586707373
107771,477,3.7054508,3.6886204709590498
107846,8,3.25,3.4897063682819236
107848,9,3.5555556,3.532253722013053
107877,7,1.9285715,3.3316310455924585
107883,170,3.9382353,3.8450134884227407
107885,8,3.4375,3.515568437247441
107890,11,3.2272727,3.4738191737503303
107901,7,3.357143,3.5070696462664688
107910,39,3.5512822,3.5382356616888155
107916,36,3.0972223,3.3477089904075443
107949,30,3.1833334,3.3987871408462524
107951,7,3.0714285,3.4719819144198767
107953,70,3.3714285,3.4366913636525473
107958,12,2.6666667,3.361338230871385
107987,34,2.3382354,3.046463955016363
107990,9,3.2777777,3.4898808204521568
108010,5,3.2,3.49823581088673
108041,32,3.359375,3.462231333662824
108056,15,3.7333333,3.5754303015195408
108078,68,3.4926472,3.5076523473707297
108085,28,2.8035715,3.2679867988977676
108143,25,3.34,3.465372896194458
108149,10,3.8,3.57338281472524
108156,180,3.0277777,3.1365345664646314
108158,7,3.0714285,3.4719819144198767
108160,5,3.2,3.49823581088673
108188,478,3.1987448,3.22992986982519
108190,1684,3.3417459,3.3471182159899016
108200,19,2.9210527,3.3609126167020937
108209,5,2.8,3.461872165853327
108212,21,3.2619047,3.449337583192637
108220,33,3.5454545,3.534975517226989
108237,8,2.875,3.437982230350889
108243,29,1.9827586,2.960797088055671
108255,8,2.625,3.4034994717301994
108282,5,3.2,3.49823581088673
108285,10,3.0,3.440049489339193
108289,19,3.2105262,3.4406227201655293
108318,26,2.8076923,3.2816180116251896
108328,5,3.7,3.5436903563412754
108342,6,3.75,3.5518387385777066
108427,5,3.0,3.4800539883700283
108445,11,3.090909,3.4492289902733977
108447,9,3.0555556,3.4559825355723754
108466,7,3.2857144,3.4982977206246897
108473,8,3.25,3.4897063682819236
108476,6,3.5,3.525053024291992
108488,8,3.125,3.472464988971579
108506,13,2.8846154,3.395285235510932
108508,10,3.2,3.473382830619812
108514,31,3.6612904,3.5790490368266163
108516,6,3.1666667,3.489338747092656
108529,7,2.9285715,3.454438063136318
108534,9,3.2777777,3.4898808204521568
108551,5,3.5,3.5255085338245737
108566,24,4.0625,3.7013914778425887
108571,26,3.3461537,3.4658285065701135
108575,21,3.3333333,3.470464333681993
108579,15,3.1333334,3.4369687850658712
108599,20,2.95,3.3628995759146556
108601,5,3.4,3.516417633403431
108647,20,3.45,3.5057567187717984
108660,24,3.5,3.5189590454101562
108663,5,3.0,3.4800539883700283
108689,186,2.5887096,2.7877243797657854
108715,53,3.2641509,3.392261794469889
108727,506,3.5454545,3.5438901932119466
108729,497,3.4004023,3.4120711447769807
108754,6,3.9166667,3.5696958899497986
108760,38,3.3026316,3.430715577168898
108773,5,3.0,3.4800539883700283
108778,42,3.5119047,3.5206844288369883
108780,97,3.3556702,3.4143059870012764
108787,32,3.640625,3.5719874312237994
108789,5,3.3,3.5073267113078725
108791,26,3.4423077,3.4987232873314307
108797,14,3.0357144,3.420358918607235
108811,14,1.9642857,3.1859838999807835
108825,57,3.6140351,3.573859549014368
108864,22,3.090909,3.394485659069485
108871,16,3.375,3.4909540812174478
108873,11,3.7272727,3.5639831081765596
108879,33,2.969697,3.3060598833015167
108899,32,3.171875,3.389060601955507
108928,515,3.0553398,3.097173403849644
108932,2958,3.6975996,3.6947814934748284
108938,5,3.8,3.552781256762418
108940,11,3.0,3.432835563284452
108945,845,2.9514792,2.9836903803841364
108949,76,3.3355262,3.411928275274852
108977,57,3.8245614,3.6860090349322165
108981,409,3.4400978,3.449679680119932
108983,270,3.8777778,3.823134310543537
109000,10,3.6,3.5400494734446206
109004,9,3.2222223,3.4814062765089133
109015,6,3.0833333,3.480410158634186
109027,8,3.3125,3.4983270579370958
109042,64,2.8046875,3.1219558715820312
109055,6,2.75,3.4446958814348494
109064,11,3.090909,3.4492289902733977
109072,102,2.7892158,3.032256455797898
109074,11,2.8181818,3.4000486663130465
109096,10,2.8,3.4067161480585733
109151,6,2.8333333,3.4536244443484714
109153,10,3.7,3.5567161639531455
109155,12,3.3333333,3.4903704581722135
109157,85,3.235294,3.3437256901352495
109159,8,2.3125,3.3603960234543373
109181,60,3.325,3.417299747467041
109183,24,3.2083333,3.4243644250405803
109185,8,3.125,3.472464988971579
109187,243,3.090535,3.1651978028919103
109189,58,3.4827585,3.5037311447991266
109191,131,3.1374047,3.245320345156759
109197,10,2.65,3.381716171900431
109199,13,3.1538463,3.4508408062041753
109205,5,3.1,3.489144888791171
109241,10,2.25,3.315049489339193
109243,114,3.4078948,3.444530379481432
109265,9,2.7222223,3.405135090068235
109277,13,1.7692307,3.1651264883223034
109280,22,3.5681818,3.5403189990255566
109282,6,3.25,3.4982673100062778
109295,16,2.71875,3.331863172126539
109313,15,3.1,3.4292764296898475
109317,23,2.5869565,3.2315475189522522
109321,26,3.1346154,3.3934601357108667
109323,7,3.2857144,3.4982977206246897
109330,17,3.6764705,3.565715942809831
109351,10,3.4,3.506716171900431
109359,7,2.4285715,3.3930345543643883
109364,27,3.7407408,3.602635978104232
109366,5,3.0,3.4800539883700283
109368,7,2.642857,3.4193503312897264
109372,37,2.9594595,3.2862410627562424
109374,5899,3.9960163,3.992083192212298
109376,57,3.1842105,3.344887570800068
109383,7,3.2142856,3.4895257657034353
109385,5,3.2,3.49823581088673
109388,11,3.409091,3.5066060707217357
109390,16,3.65625,3.559135899399266
109399,9,2.5,3.371236768819518
109420,40,2.8125,3.210032992892795
109423,36,3.3055556,3.4349182594654173
109425,46,3.4347825,3.4833642144997916
109448,7,3.2142856,3.4895257657034353
109450,5,3.7,3.5436903563412754
109452,38,3.5263157,3.5273064266551626
109455,12,3.5416667,3.5306930695810625
109457,7,3.7142856,3.5509292744753655
109461,17,2.8823528,3.3642233948209395
109463,11,3.409091,3.5066060707217357
109470,8,2.9375,3.4466029200060615
109472,50,2.93,3.229029726982117
109483,250,3.244,3.2913431962331137
109485,14,3.7142856,3.5687963739037514
109487,9843,4.0491214,4.046487891564388
109489,10,3.1,3.4567161401112876
109492,9,3.3888888,3.5068299810765153
109569,202,3.1064355,3.190091063105871
109576,26,2.6153846,3.215828531666806
109578,703,3.4615932,3.4660065797853914
109580,14,3.25,3.467233896255493
109596,35,3.7142856,3.6047407739302693
109598,6,4.1666665,3.596481578690665
109607,33,2.8636363,3.263891154024974
109621,7,2.857143,3.445666137494539
109627,19,3.2105262,3.4406227201655293
109629,29,3.3448277,3.460797104654433
109633,93,3.8387096,3.7300906398079614
109635,11,3.6363637,3.547589681187614
109673,665,2.887218,2.93203208163068
109675,12,3.0416667,3.4339188760326755
109684,13,3.2692308,3.4746503224448553
109687,85,3.9,3.7622442775302463
109697,18,3.4722223,3.5132789892308853
109713,5,1.1,3.3073267178101973
109720,47,2.8404255,3.1948759531237414
109723,23,2.826087,3.3068900043017244
109728,16,3.28125,3.4682268084901753
109733,26,2.75,3.2618811757940995
109738,7,3.4285715,3.5158415719082483
109740,153,3.4607842,3.477354440783045
109742,75,3.48,3.4992237663269044
109769,28,3.5535715,3.5372175681285367
109773,6,2.5,3.417910167149135
109781,24,3.8541667,3.6338239360500024
109800,6,3.1666667,3.489338747092656
109802,32,3.703125,3.5963776751262384
109810,5,3.1,3.489144888791171
109846,207,3.294686,3.340089446375806
109848,601,3.2911813,3.3093747253974644
109850,297,2.956229,3.0386252849864683
109853,64,3.53125,3.5298506084241366
109858,6,3.0,3.471481595720564
109864,276,3.2626812,3.3033834147307037
109887,6,3.4166667,3.51612446137837
109889,16,4.03125,3.650044990308357
109893,5,3.0,3.4800539883700283
109895,216,3.3287036,3.3661765263492898
109897,12,3.0416667,3.4339188760326755
109923,5,2.5,3.434599442915483
109925,10,3.65,3.548382838567098
109931,5,4.3,3.5982358238913794
109935,6,3.0,3.471481595720564
109941,31,2.8709676,3.276579824494727
109943,5,2.6,3.4436903433366255
109945,9,2.8333333,3.422084214323658
109947,6,3.1666667,3.489338747092656
109951,5,3.8,3.552781256762418
109953,11,2.9545455,3.424638849789979
109963,16,3.53125,3.528832869096236
109968,25,3.74,3.598706261316935
109971,27,3.0370371,3.355882753025402
109989,5,3.4,3.516417633403431
109991,8,3.75,3.5586718855233026
109993,12,2.625,3.3532736993605092
110030,8,3.1875,3.481085678626751
110044,11,3.0,3.432835563284452
110058,9,3.6666667,3.549202882637412
110070,10,2.9,3.423382838567098
110102,3584,3.7260044,3.72328084841756
110104,8,3.0625,3.4638442993164062
110106,10,3.1,3.4567161401112876
110110,144,3.71875,3.669602934847173
110127,696,2.755747,2.8075106393236258
110130,56,2.8482144,3.1688959913433723
110134,7,3.642857,3.542157348833586
110173,10,2.95,3.4317161639531455
110177,5,2.9,3.4709630879488858
110181,6,2.5,3.417910167149135
110194,38,3.5,3.515942833640359
110198,8,3.8125,3.567292575178475
110200,5,3.3,3.5073267113078725
110235,6,3.25,3.4982673100062778
110273,24,3.7291667,3.593283395509462
110281,8,3.375,3.5069477475922683
110295,80,2.2875,2.764638167161208
110297,161,3.0993788,3.2009618960285637
110314,5,2.8,3.461872165853327
110320,5,2.9,3.4709630879488858
110322,82,3.0365853,3.222749746207035
110324,11,3.590909,3.539392924699627
110328,35,3.6,3.557681953205782
110330,8,3.5,3.524189126902613
110339,6,3.25,3.4982673100062778
110346,18,3.3333333,3.4765142342623543
110350,16,3.53125,3.528832869096236
110372,5,2.7,3.4527812654321846
110380,17,2.9117646,3.371686088505076
110387,48,3.5208333,3.524520056588309
110407,191,3.2146597,3.279680374746995
110426,21,3.3095238,3.4634221070249316
110431,6,2.75,3.4446958814348494
110433,12,2.75,3.3774672477476058
110453,165,3.2575758,3.320478921712831
110457,5,3.2,3.49823581088673
110459,6,2.5,3.417910167149135
110461,70,3.5714285,3.5533580581347146
110484,11,3.0,3.432835563284452
110501,437,3.6864989,3.6702319919695845
110503,23,3.6086957,3.5534653630975175
110505,8,2.625,3.4034994717301994
110508,5,2.7,3.4527812654321846
110512,5,2.9,3.4709630879488858
110537,5,2.1,3.39823579788208
110548,9,2.9444444,3.439033374948017
110553,1148,3.1419861,3.1580993727172952
110557,6,3.3333333,3.5071958729199
110586,349,3.7406876,3.7140424681785413
110591,284,3.3045774,3.338032745315643
110593,7,3.357143,3.5070696462664688
110597,5,3.3,3.5073267113078725
110603,67,2.4104478,2.88805960997557
110611,84,3.202381,3.3239027208356715
110649,9,2.8888888,3.4305587946358376
110653,6,3.1666667,3.489338747092656
110655,163,3.1932516,3.271844984779895
110675,125,3.508,3.5137311799185618
110678,26,3.5,3.5184601231625208
110718,88,3.2102273,3.3253838221232095
110730,952,3.1691177,3.1870289515116497
110746,14,2.5357144,3.310983918607235
110748,11,2.7272727,3.3836552393241006
110750,39,2.7820513,3.2011569778570967
110765,5,3.1,3.489144888791171
110769,5,3.7,3.5436903563412754
110771,341,3.196481,3.238882319091836
110773,33,2.1666667,2.9867827949753725
110792,5,2.5,3.434599442915483
110796,38,3.4736843,3.5045792406255547
110809,135,2.7518518,2.9616376322668954
110813,12,3.0416667,3.4339188760326755
110826,62,2.830645,3.1419907552855357
110828,34,2.8382354,3.2488449073973156
110858,6,2.25,3.3911244528634206
110860,5,2.8,3.461872165853327
110867,9,2.6111112,3.3881859294438765
110871,23,3.5652175,3.539766736226539
110882,495,3.5939393,3.587895275255956
110892,6,3.0833333,3.480410158634186
110899,27,2.2222223,3.070168470407461
110921,7,3.0,3.4632099887780976
110968,161,2.5590062,2.788639667474828
110970,9,3.7777777,3.5661520068928345
110975,8,2.75,3.420740851040544
111113,772,3.1619172,3.18418863161927
111115,9,3.5,3.523779141700874
111119,6,2.75,3.4446958814348494
111126,6,3.1666667,3.489338747092656
111130,38,3.9605262,3.7148064320737664
111235,214,3.8668225,3.8026628042712356
111245,33,2.9848485,3.3120839739420327
111249,107,3.6214952,3.59173860367696
111251,90,3.2777777,3.36716399874006
111255,59,4.177966,3.8798437643488612
111259,27,2.648148,3.2195190516385166
111266,16,3.65625,3.559135899399266
111283,8,2.75,3.420740851040544
111287,16,2.875,3.3697419600053267
111290,9,3.9444444,3.5915757478293724
111303,12,3.5,3.5226285380701863
111314,10,3.7,3.5567161639531455
111320,36,2.9027777,3.2663135528564453
111332,5,3.8,3.552781256762418
111360,1920,3.0614583,3.0733010151664617
111362,4307,3.7996285,3.7965120271665667
111364,1132,2.9363956,2.9614237222171274
111373,19,2.6842105,3.295695211576379
111375,116,2.900862,3.0897768606622535
111384,293,3.6296928,3.61487742763219
111387,92,3.423913,3.460584264406016
111389,26,3.5384614,3.531617986528497
111403,6,3.9166667,3.5696958899497986
111439,7,2.142857,3.3579468225177966
111443,743,3.61642,3.610848741603529
111447,6,2.5833333,3.4268387300627574
111449,8,3.0625,3.4638442993164062
111499,5,2.4,3.4255085424943403
111509,5,2.6,3.4436903433366255
111551,68,3.0808823,3.2703641228756664
111553,9,3.1666667,3.472931696196734
111592,10,3.95,3.598382830619812
111603,5,3.2,3.49823581088673
111617,272,3.2518382,3.294729694816637
111622,621,3.7077296,3.6943413372722005
111624,9,3.1666667,3.472931696196734
111626,8,3.0,3.4552236096612337
111628,7,2.0,3.340402971234238
111630,25,2.6,3.218706226348877
111647,14,3.357143,3.4906714111566544
111659,1335,3.3524344,3.358774649107069
111661,76,3.0328948,3.22938871383667
111663,49,2.3367348,2.938413870455039
111680,21,3.2857144,3.4563798803678702
111696,5,3.3,3.5073267113078725
111704,7,3.4285715,3.5158415719082483
111732,33,3.8636363,3.6614815154707574
111734,25,2.58,3.212039566040039
111743,498,2.9538152,3.0062097624270585
111757,15,3.6,3.544661045074463
111759,5290,3.9203215,3.9166485986459567
111762,12,3.3333333,3.4903704581722135
111778,92,3.8641305,3.7457955991718133
111781,1620,3.6160493,3.613414861484916
111811,8,3.5625,3.5328098165577857
111813,7,3.142857,3.4807538400616562
111815,9,3.4444444,3.5153045613886946
111817,15,2.7,3.3369687703939586
111852,21,3.0,3.3718728078922755
111856,16,2.28125,3.2258025660659326
111880,7,3.5,3.5246134975500274
111887,11,2.9545455,3.424638849789979
111913,28,3.8392856,3.6397816217862644
111915,12,2.7916667,3.385531779258482
111921,1260,3.5880952,3.585803745357135
111924,49,3.4387755,3.4838683918268996
111931,14,2.607143,3.3266089111566544
112019,5,2.8,3.461872165853327
112066,18,3.1944444,3.4397495424046234
112070,114,3.122807,3.2463595750855236
112076,5,3.3,3.5073267113078725
112083,9,3.5555556,3.532253722013053
112085,14,2.9285715,3.3969214037060738
112087,144,3.5625,3.553623553403874
112138,1382,3.4442837,3.447208851742345
112171,972,3.519033,3.519474561433736
112173,7,3.2142856,3.4895257657034353
112175,2030,3.778325,3.7723090786200304
112183,3114,3.7456648,3.7422260636776947
112229,6,2.5833333,3.4268387300627574
112245,16,3.53125,3.528832869096236
112273,6,2.8333333,3.4536244443484714
112275,12,3.0,3.4258543445217993
112277,19,2.4210527,3.2232314572818037
112279,11,3.409091,3.5066060707217357
112283,11,2.7272727,3.3836552393241006
112288,11,3.6363637,3.547589681187614
112290,2166,3.7871652,3.7813189154497553
112293,15,3.3333333,3.4831225872039795
112299,8,2.375,3.36901671310951
112303,41,3.0,3.290142520443424
112316,104,3.3269231,3.392227110924659
112320,12,3.0,3.4258543445217993
112334,127,3.964567,3.84125972602327
112338,7,3.4285715,3.5158415719082483
112370,678,2.5530972,2.6200589334571753
112381,15,3.4666667,3.5138918436490574
112399,84,3.7857144,3.6895744622643316
112404,15,3.2333333,3.4600456861349254
112412,15,2.8666666,3.3754302721757155
112421,300,3.52,3.5211513246808734
112425,7,2.0714285,3.349174896876017
112434,13,3.4230769,3.506396327699934
112436,27,3.1111112,3.381856763517702
112450,113,2.8451328,3.054619502436164
112454,8,4.0,3.5931546441439925
112460,59,2.9237287,3.200944613972935
112469,13,2.8076923,3.3794122082846507
112473,11,3.8636363,3.588573248659978
112481,8,1.9375,3.3086718855233026
112485,6,3.0,3.471481595720564
112488,11,3.7727273,3.5721798216710323
112495,16,3.9375,3.6273177175810845
112497,118,2.4872882,2.7970415552457175
112501,15,3.4333334,3.506199543292706
112506,13,3.0769231,3.4349677789778936
112512,20,3.675,3.570042405809675
112519,9,2.6666667,3.396660509756056
112550,43,3.1744187,3.3645480960927983
112552,4533,4.0938673,4.0876944030238995
112556,5878,3.9276114,3.9242413108326324
112580,41,2.878049,3.2351975178980563
112582,133,3.8082707,3.7317102268093922
112594,8,2.5625,3.394878782075027
112623,2150,3.607907,3.6060923370448026
112625,11,2.8181818,3.4000486663130465
112640,14,2.5,3.303171396255493
112642,10,3.05,3.44838281472524
112650,6,2.5,3.417910167149135
112653,20,3.825,3.6128995759146556
112655,20,2.7,3.291471004486084
112689,20,3.325,3.4700424330575124
112710,7,3.4285715,3.5158415719082483
112725,7,2.857143,3.445666137494539
112727,91,2.912088,3.1305175165758063
112729,6,3.25,3.4982673100062778
112733,9,3.7222223,3.557677462949591
112735,5,3.7,3.5436903563412754
112749,25,2.82,3.2920395692189532
112762,5,2.1,3.39823579788208
112767,22,3.0681818,3.387541221247779
112788,292,2.5273972,2.6736928036338403
112804,428,3.6285048,3.6179979156749518
112807,6,3.25,3.4982673100062778
112809,7,2.857143,3.445666137494539
112811,10,3.45,3.5150494972864785
112818,254,3.1062992,3.175667620018909
112850,27,3.425926,3.492246370810967
112852,6453,3.9220517,3.9190223564574413
112854,6,3.1666667,3.489338747092656
112866,16,3.21875,3.45307529333866
112868,250,3.13,3.1963433265686034
112890,25,3.24,3.4320395946502686
112895,29,2.5172415,3.1569996483718294
112897,484,2.9121902,2.9698558532343373
112905,10,2.65,3.381716171900431
112907,9,2.3888888,3.3542876081951594
112909,8,1.875,3.3000511958681304
112911,317,2.802839,2.9016429026705044
112913,25,3.5,3.5187062581380206
112925,5,3.5,3.5255085338245737
112929,13,3.6923077,3.561951898393177
112938,5,3.2,3.49823581088673
112940,341,3.4105573,3.425583116233806
112944,5,3.7,3.5436903563412754
112946,114,3.4429824,3.468920530342474
112959,5,3.1,3.489144888791171
112961,5,3.1,3.489144888791171
112974,11,3.090909,3.4492289902733977
112988,14,3.142857,3.443796381354332
112995,6,3.5,3.525053024291992
113001,6,3.0,3.471481595720564
113035,14,3.107143,3.4359839111566544
113037,7,2.857143,3.445666137494539
113045,7,3.5,3.5246134975500274
113048,11,2.3636363,3.3180814453812895
113062,12,3.0,3.4258543445217993
113064,94,3.1329787,3.2701594796445637
113066,15,3.5,3.5215841440054088
113068,6,3.5,3.525053024291992
113071,62,3.0725806,3.2759193309715817
113073,9,3.5555556,3.532253722013053
113080,12,3.2916667,3.482305972806869
113089,28,3.642857,3.5692688135000377
113092,7,2.9285715,3.454438063136318
113099,9,3.2222223,3.4814062765089133
113103,63,3.2380953,3.3663979842599514
113105,5,2.1,3.39823579788208
113139,5,2.0,3.3891448974609375
113186,18,3.4444444,3.505926012992859
113188,104,3.1153846,3.2493699061406125
113205,5,3.1,3.489144888791171
113207,78,3.3653846,3.428929425776005
113214,5,3.8,3.552781256762418
113216,20,3.425,3.4986138343811035
113218,7,3.2142856,3.4895257657034353
113220,7,2.2857144,3.3754907030808297
113225,277,3.4097474,3.4278378858478793
113234,7,2.857143,3.445666137494539
113238,8,3.0625,3.4638442993164062
113240,98,3.9744897,3.823668641013068
113250,48,3.5520833,3.5398261790372887
113252,157,3.4490447,3.4681303766038685
113254,7,2.5,3.401806480006168
113263,7,3.7857144,3.5597012293966195
113275,341,3.7272727,3.701797894504674
113280,5,3.5,3.5255085338245737
113309,5,2.4,3.4255085424943403
113313,29,3.0689654,3.359531227546402
113315,39,3.7692308,3.6337412609143205
113337,6,3.75,3.5518387385777066
113345,839,2.6418355,2.691679317047411
113348,474,2.514768,2.6114560056278724
113350,27,3.1296296,3.3883502452404466
113374,23,3.3913043,3.4849721536244433
113378,476,3.2384453,3.2659751398935066
113394,31,3.080645,3.35682675279217
113416,7,2.2857144,3.3754907030808297
113430,5,4.3,3.5982358238913794
113453,286,3.1503496,3.2065564280464534
113459,6,2.0,3.3643387385777066
113474,12,3.2916667,3.482305972806869
113503,5,2.4,3.4255085424943403
113505,5,2.4,3.4255085424943403
113510,10,3.0,3.440049489339193
113521,14,2.4285715,3.2875464037060738
113532,71,3.3169014,3.40415679324757
113534,18,3.3611112,3.4838672105003807
113557,6,1.6666666,3.328624448605946
113559,12,3.5833333,3.538757554946407
113565,58,3.25,3.378731197781033
113573,667,3.1289356,3.1567684772789395
113582,13,3.0,3.419094751751612
113604,231,3.4545455,3.4676262611171955
113630,8,3.25,3.4897063682819236
113632,6,3.6666667,3.542910175664084
113640,45,2.9666667,3.2621365346406637
113674,13,2.6923077,3.3556026920439703
113692,6,3.25,3.4982673100062778
113696,38,2.6973684,3.1693519082936374
113705,169,3.6656804,3.634260083986744
113707,8,1.8125,3.291430506212958
113711,10,4.15,3.631716171900431
113741,562,3.824733,3.8004949770721734
113746,5,3.2,3.49823581088673
113751,15,3.3666666,3.490814887560331
113767,8,3.375,3.5069477475922683
113769,42,2.2142856,2.928293098574099
113771,14,2.4285715,3.2875464037060738
113775,52,2.9134614,3.214734946980196
113780,144,3.2048612,3.2881596752048767
113793,5,4.1,3.5800539797002617
113829,243,3.6131687,3.598644940112638
113843,6,3.1666667,3.489338747092656
113851,8,3.0,3.4552236096612337
113853,8,2.0625,3.325913264833648
113862,245,3.4489796,3.462382967189207
113866,7,1.6428572,3.2965433283856043
113868,27,3.2037036,3.4143242557327467
113889,17,2.1470587,3.177656234200321
113906,8,2.6875,3.4121201613853716
113938,5,3.3,3.5073267113078725
114003,7,3.4285715,3.5158415719082483
114007,136,3.3419118,3.3919514686830583
114013,21,2.4761906,3.216943257291552
114028,304,3.850329,3.804810626358636
114033,92,2.8641305,3.0979082752281513
114035,19,3.3947368,3.4913473613020303
114042,50,2.87,3.199029636383057
114044,66,3.0681818,3.2664048712829064
114046,35,3.0,3.3106231689453125
114060,396,3.536616,3.5356568156871027
114062,10,3.45,3.5150494972864785
114066,52,3.5961537,3.562774153316722
114068,7,3.5714285,3.533385423191807
114074,215,3.367442,3.397747080281096
114078,5,2.5,3.434599442915483
114085,5,2.5,3.434599442915483
114122,6,3.0833333,3.480410158634186
114126,5,3.2,3.49823581088673
114180,1877,3.3676078,3.37177107936679
114182,28,2.9107144,3.306448361812494
114184,69,3.3985507,3.452966143103207
114240,9,3.4444444,3.5153045613886946
114244,43,2.7906976,3.1871286566539476
114246,291,3.1666667,3.2196568694632073
114248,20,2.75,3.3057567051478793
114250,38,3.4736843,3.5045792406255547
114254,9,3.3888888,3.5068299810765153
114263,7,3.7142856,3.5509292744753655
114265,141,3.3687944,3.410486835459764
114267,8,3.6875,3.5500511958681304
114273,7,3.642857,3.542157348833586
114277,30,3.7,3.592537134885788
114329,48,3.8229167,3.6724793181127433
114335,8,3.6875,3.5500511958681304
114342,181,3.6823204,3.648930536204086
114376,5,2.6,3.4436903433366255
114378,21,3.1190476,3.4070840822139257
114392,84,3.3154762,3.3947982716916214
114396,11,2.7272727,3.3836552393241006
114417,6,3.9166667,3.5696958899497986
114426,20,3.2,3.434328147343227
114436,10,2.95,3.4317161639531455
114439,158,3.0411391,3.158187265579517
114453,7,2.642857,3.4193503312897264
114455,6,3.25,3.4982673100062778
114459,65,3.1384616,3.3078519365061885
114461,8,3.0,3.4552236096612337
114486,28,3.732143,3.601320144457695
114492,7,2.7142856,3.4281222569315055
114494,101,3.8366337,3.7344567633622527
114514,5,3.6,3.5345994342457163
114550,12,3.3333333,3.4903704581722135
114552,315,3.2984128,3.3298712364614826
114554,175,3.9,3.8173466046651203
114563,16,3.125,3.430348020611387
114599,5,3.5,3.5255085338245737
114601,215,3.2697675,3.318501836848709
114604,6,2.6666667,3.435767318521227
114627,23,3.826087,3.6219584974524093
114635,60,4.0416665,3.8082087256691675
114659,18,2.1666667,3.1676907469244564
114662,1764,3.462585,3.4643896695928773
